LONGITUDE;LATITUDE;NO_MUNICIPIO;NO_REGIAO;SG_UF;CO_MUNICIPIO;Total -educacao infantil;PrÃ©-Escola;Total - findamental;Ensino MÃ©dio;EducaÃ§Ã£o Profissional;EducaÃ§Ã£o de Jovens e Adultos (EJA);EducaÃ§Ã£o Especial;terrai_nome;etnia_nome;modalidade_ti;faixa_fronteira;ha-terra-indigena
-40.905.862;-7.354.712;padre marcos;Nordeste;PI;2207207.0;81.3;75.0;92.8;100.0;100.0;97.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.256.958;-7.775.563;paes landim;Nordeste;PI;2207306.0;64.7;81.8;77.1;100.0;100.0;87.5;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.070.556;-15.537.066;pai pedro;Sudeste;MG;3146552.0;90.9;90.9;95.7;90.2;0.0;96.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.501.089;-27.255.158;paial;Sul;SC;4211876.0;100.0;100.0;95.5;91.7;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.761.597;-27.703.308;paim filho;Sul;RS;4313607.0;100.0;100.0;96.7;91.7;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.538.758;-18.902.217;paineiras;Sudeste;MG;3146404.0;50.0;40.0;93.3;95.2;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-5.011.301;-27.914.518;painel;Sul;SC;4211892.0;100.0;100.0;87.5;92.3;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.660.813;-20.370.917;pains;Sudeste;MG;3146503.0;100.0;100.0;98.2;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.418.833;-21.287.852;paiva;Sudeste;MG;3146602.0;60.0;75.0;92.3;80.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-37.331.136;-9.673.097;palestina;Nordeste;AL;2706208.0;83.3;100.0;93.5;100.0;0.0;54.5;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-37.331.136;-9.673.097;palestina;Sudeste;SP;3535002.0;76.2;100.0;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.433.782;-20.390.587;palestina;Nordeste;AL;2706208.0;83.3;100.0;93.5;100.0;0.0;54.5;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.433.782;-20.390.587;palestina;Sudeste;SP;3535002.0;76.2;100.0;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-37.966.235;-4.743.945;palhano;Nordeste;CE;2310001.0;82.1;84.6;88.9;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.315.826;-21.372.561;palma;Sudeste;MG;3146701.0;55.6;62.5;86.7;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.279.977;-26.346.508;palma sola;Sul;SC;4212007.0;100.0;100.0;86.5;88.6;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-35.588.336;-8.679.083;palmares;Nordeste;PE;2610004.0;23.7;24.2;58.8;94.9;100.0;94.4;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.506.052;-30.260.067;palmares do sul;Sul;RS;4313656.0;94.7;91.4;99.1;95.5;0.0;96.6;0.0;Capivari;Guarani Mbya;Tradicionalmente ocupada;Não;sim
-48.801.285;-21.082.471;palmares paulista;Sudeste;SP;3535101.0;93.3;89.5;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.351.044;-10.163.253;palmas;Norte;TO;1721000.0;64.8;70.7;90.2;97.8;98.9;99.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;capital
-48.351.044;-10.163.253;palmas;Sul;PR;4117602.0;82.6;80.2;90.2;97.1;95.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;capital
-51.988.774;-26.481.473;palmas;Norte;TO;1721000.0;64.8;70.7;90.2;97.8;98.9;99.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;capital
-51.988.774;-26.481.473;palmas;Sul;PR;4117602.0;82.6;80.2;90.2;97.1;95.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;capital
-43.170.512;-14.257.351;palmas de monte alto;Nordeste;BA;2923407.0;98.5;100.0;95.4;90.5;66.7;75.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.003.247;-25.418.568;palmeira;Sul;PR;4117701.0;90.9;97.5;98.5;99.0;100.0;89.5;97.9;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.003.247;-25.418.568;palmeira;Sul;SC;4212056.0;100.0;100.0;87.5;78.9;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.159.001;-27.582.262;palmeira;Sul;PR;4117701.0;90.9;97.5;98.5;99.0;100.0;89.5;97.9;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.159.001;-27.582.262;palmeira;Sul;SC;4212056.0;100.0;100.0;87.5;78.9;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.765.988;-20.416.217;palmeira d'oeste;Sudeste;SP;3535200.0;95.8;93.8;98.6;100.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-36.630.984;-9.406.159;palmeira dos ãndios;Nordeste;AL;2706307.0;68.5;69.7;91.0;98.2;96.8;76.4;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.061.844;-5.979.797;palmeirais;Nordeste;PI;2207504.0;69.4;75.7;79.6;100.0;0.0;72.6;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.793.425;-7.857.561;palmeirante;Norte;TO;1715705.0;83.3;90.9;87.0;96.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.577.337;-12.510.071;palmeiras;Nordeste;BA;2923506.0;95.5;94.1;92.0;82.4;100.0;90.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.558.684;-6.611.862;palmeiras do tocantins;Norte;TO;1713809.0;53.8;60.0;80.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-36.327.311;-9.001.683;palmeirina;Nordeste;PE;2610103.0;86.7;100.0;93.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.423.096;-17.323.017;palmelo;Centro-Oeste;GO;5215801.0;81.8;60.0;100.0;90.9;0.0;92.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.218.791;-22.785.592;palmital;Sudeste;SP;3535309.0;98.3;100.0;96.7;97.1;100.0;89.5;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.218.791;-22.785.592;palmital;Sul;PR;4117800.0;75.3;78.6;93.9;100.0;0.0;95.3;92.6;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.212.997;-24.882.244;palmital;Sudeste;SP;3535309.0;98.3;100.0;96.7;97.1;100.0;89.5;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.212.997;-24.882.244;palmital;Sul;PR;4117800.0;75.3;78.6;93.9;100.0;0.0;95.3;92.6;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.555.546;-2.735.602;palmitinho;Sul;RS;4313805.0;79.6;70.6;89.9;100.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.162.267;-27.070.251;palmitos;Sul;SC;4212106.0;76.3;83.6;95.0;94.2;0.0;66.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.838.772;-24.279.409;palotina;Sul;PR;4117909.0;85.6;90.6;98.4;95.5;0.0;96.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.500.265;-28.292.731;panambi;Sul;RS;4313904.0;92.9;94.2;98.2;99.5;100.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.856.003;-1.922.442;pancas;Sudeste;ES;3204005.0;100.0;100.0;99.4;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-36.001.576;-8.667.242;panelas;Nordeste;PE;2610202.0;36.9;50.0;66.3;100.0;0.0;18.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.856.574;-21.360.184;panorama;Sudeste;SP;3535408.0;83.3;100.0;95.0;100.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-523.739;-30.194.552;pantano grande;Sul;RS;4313953.0;75.6;85.7;88.9;92.6;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.744.702;-19.455.537;papagaios;Sudeste;MG;3146909.0;83.0;80.0;98.5;98.8;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.163.204;-26.393.983;papanduva;Sul;SC;4212205.0;85.4;93.8;94.6;94.7;0.0;80.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.709.385;-22.609.727;paracambi;Sudeste;RJ;3303609.0;58.6;62.3;81.8;98.6;90.9;91.8;33.3;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.875.419;-17.219.742;paracatu;Sudeste;MG;3147006.0;89.4;91.9;97.6;94.9;83.0;99.2;90.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-39.029.545;-3.411.635;paracuru;Nordeste;CE;2310209.0;82.6;84.0;83.4;97.7;100.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.356.962;-2.994.191;paragominas;Norte;PA;1505502.0;89.4;91.9;96.4;98.9;87.9;98.9;0.0;Barreirinha;Amanayé;Tradicionalmente ocupada;Não;sim
-43.985.762;-6.431.825;paraibano;Nordeste;MA;2107704.0;83.3;84.6;88.1;100.0;0.0;77.8;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.662.864;-23.386.262;paraibuna;Sudeste;SP;3535606.0;96.0;97.0;98.9;96.8;100.0;96.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-39.148.116;-3.436.197;paraipaba;Nordeste;CE;2310258.0;96.6;97.4;98.2;91.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.694.207;-6.210.336;parambu;Nordeste;CE;2310308.0;41.4;43.4;70.9;98.8;85.7;25.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.240.649;-13.442.427;paramirim;Nordeste;BA;2923605.0;55.1;56.1;71.5;83.8;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-39.239.466;-4.097.432;paramoti;Nordeste;CE;2310407.0;79.6;82.9;89.8;100.0;0.0;77.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.155.989;-2.292.681;paranacity;Sul;PR;4118105.0;85.2;88.9;92.8;96.0;100.0;92.3;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.652.204;-1.890.516;paranaiguara;Centro-Oeste;GO;5216304.0;100.0;100.0;96.4;96.4;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.723.677;-23.386.928;paranapanema;Sudeste;SP;3535804.0;94.7;98.4;98.2;94.3;0.0;93.8;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.080.724;-22.655.622;paranapoema;Sul;PR;4118303.0;100.0;100.0;95.7;100.0;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-36.658.429;-8.920.145;paranatama;Nordeste;PE;2610301.0;34.6;35.0;65.7;100.0;0.0;88.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-54.054.092;-14.427.698;paranatinga;Centro-Oeste;MT;5106307.0;95.2;94.6;84.8;88.5;0.0;80.0;25.0;Marechal Rondon;Xavante;Tradicionalmente ocupada;Não;sim
-5.543.303;-2.389.687;paranhos;Centro-Oeste;MS;5006358.0;69.6;41.7;66.1;95.3;0.0;100.0;87.5;Arroio-Korá;Guarani Kaiowá;Tradicionalmente ocupada;Sim;sim
-44.403.117;-19.281.429;paraopeba;Sudeste;MG;3147402.0;90.2;100.0;98.4;98.6;100.0;97.1;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-36.658.324;-73.167;parari;Nordeste;PB;2510659.0;88.9;75.0;82.1;50.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.182.025;-12.690.697;paratinga;Nordeste;BA;2923704.0;36.5;39.7;51.6;61.9;0.0;55.6;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.710.859;-23.219.414;paraty;Sudeste;RJ;3303807.0;74.0;73.8;86.4;95.1;0.0;100.0;0.0;Guarani Araponga;Guaraní;Tradicionalmente ocupada;Não;sim
-49.900.781;-607.273;parauapebas;Norte;PA;1505536.0;84.5;85.0;91.8;98.1;93.0;98.1;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-3.584.499;-5.230.781;parazinho;Nordeste;RN;2408805.0;84.2;100.0;98.4;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.372.877;-23.080.318;pardinho;Sudeste;SP;3536109.0;64.4;100.0;97.8;95.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-5.139.887;-29.639.389;pareci novo;Sul;RS;4314035.0;76.5;81.8;88.5;90.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-61.597.998;-12.179.827;parecis;Norte;RO;1101450.0;100.0;100.0;92.7;97.4;0.0;0.0;0.0;Kwazá do Rio São Pedro;Kwazá,Aikanã;Tradicionalmente ocupada;Sim;sim
-36.657.805;-6.688.755;parelhas;Nordeste;RN;2408904.0;85.7;93.9;99.0;100.0;100.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-38.009.826;-9.257.884;pariconha;Nordeste;AL;2706422.0;90.3;88.0;94.6;100.0;0.0;75.0;0.0;Geripancó;Jeripancó;Tradicionalmente ocupada;Não;sim
-56.736.292;-2.627.053;parintins;Norte;AM;1303403.0;96.0;96.4;97.5;100.0;95.8;100.0;92.6;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-37.870.448;-10.675.992;paripiranga;Nordeste;BA;2923803.0;65.8;64.9;73.9;92.5;0.0;92.5;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-35.559.105;-9.466.313;paripueira;Nordeste;AL;2706448.0;68.8;66.7;90.3;100.0;0.0;95.5;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.012.618;-20.302.191;parisi;Sudeste;SP;3536257.0;43.5;66.7;90.6;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-35.259.209;-591.037;parnamirim;Nordeste;RN;2403251.0;82.8;82.2;88.6;96.6;90.6;99.2;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-35.259.209;-591.037;parnamirim;Nordeste;PE;2610400.0;74.4;76.2;78.6;100.0;0.0;60.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-39.575.787;-8.090.138;parnamirim;Nordeste;RN;2403251.0;82.8;82.2;88.6;96.6;90.6;99.2;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-39.575.787;-8.090.138;parnamirim;Nordeste;PE;2610400.0;74.4;76.2;78.6;100.0;0.0;60.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.090.401;-5.684.467;parnarama;Nordeste;MA;2107803.0;49.3;51.2;66.2;96.3;0.0;54.5;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-35.647.352;-6.429.115;passa e fica;Nordeste;RN;2409100.0;63.0;66.7;71.2;92.0;0.0;90.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.969.639;-22.389.798;passa quatro;Sudeste;MG;3147600.0;87.8;94.1;94.5;96.2;100.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.963.983;-29.451.666;passa sete;Sul;RS;4314068.0;90.9;100.0;93.5;95.5;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.493.417;-20.652.388;passa tempo;Sudeste;MG;3147709.0;83.3;91.7;94.8;100.0;0.0;0.0;88.9;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-35.375.566;-6.274.442;passagem;Nordeste;RN;2409209.0;81.3;77.8;88.0;100.0;0.0;85.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-35.375.566;-6.274.442;passagem;Nordeste;PB;2510709.0;71.4;66.7;92.9;77.8;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-37.054.392;-713.282;passagem;Nordeste;RN;2409209.0;81.3;77.8;88.0;100.0;0.0;85.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-37.054.392;-713.282;passagem;Nordeste;PB;2510709.0;71.4;66.7;92.9;77.8;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.781.745;-6.173.994;passagem franca;Nordeste;MA;2107902.0;48.4;55.1;70.2;100.0;0.0;91.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-35.581.685;-7.978.884;passira;Nordeste;PE;2610509.0;48.0;44.1;70.3;100.0;0.0;95.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-35.491.275;-9.244.847;passo de camaragibe;Nordeste;AL;2706505.0;74.5;72.4;71.5;100.0;100.0;75.6;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.725.145;-2.932.346;passo de torres;Sul;SC;4212254.0;98.1;95.5;98.6;92.3;0.0;91.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.278.758;-29.745.794;passo do sobrado;Sul;RS;4314076.0;85.7;86.7;89.3;93.8;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.407.095;-28.261.767;passo fundo;Sul;RS;4314100.0;69.1;75.5;95.9;97.3;100.0;96.3;93.8;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.611.413;-20.719.212;passos;Sudeste;MG;3147907.0;74.4;91.9;95.1;92.1;87.8;94.3;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.061.724;-26.780.889;passos maia;Sul;SC;4212270.0;91.3;100.0;96.3;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
